mgi_symbol	gene_id	gene_name
Ghr	ENSMUSG00000055737	GHR
Ghrh	ENSMUSG00000027643	GHRH
Ghrhr	ENSMUSG00000004654	GHRHR
Ghrl	ENSMUSG00000064177	GHRL
Ghsr	ENSMUSG00000051136	GHSR
Gid4	ENSMUSG00000018415	GID4
Gid8	ENSMUSG00000027573	GID8
Gigyf1	ENSMUSG00000029714	GIGYF1
Gigyf2	ENSMUSG00000048000	GIGYF2
Gimap1	ENSMUSG00000090019	GIMAP1
Gimap3	ENSMUSG00000039264	GIMAP1-GIMAP5
Gimap3	ENSMUSG00000039264	GIMAP5
Gimap4	ENSMUSG00000054435	GIMAP4
Gimap5	ENSMUSG00000043505	GIMAP1-GIMAP5
Gimap5	ENSMUSG00000043505	GIMAP5
Gimap6	ENSMUSG00000047867	GIMAP6
Gimap7	ENSMUSG00000043931	GIMAP7
Gimap8	ENSMUSG00000064262	GIMAP8
Gimd1	ENSMUSG00000091721	GIMD1
Gin1	ENSMUSG00000026333	GIN1
Ginm1	ENSMUSG00000040006	GINM1
Gins1	ENSMUSG00000027454	GINS1
Gins2	ENSMUSG00000031821	GINS2
Gins3	ENSMUSG00000031669	GINS3
Gins4	ENSMUSG00000031546	GINS4
Gip	ENSMUSG00000014351	GIP
Gipc1	ENSMUSG00000019433	GIPC1
Gipc2	ENSMUSG00000039131	GIPC2
Gipc3	ENSMUSG00000034872	GIPC3
Gipr	ENSMUSG00000030406	GIPR
Git1	ENSMUSG00000011877	GIT1
Git2	ENSMUSG00000041890	GIT2
Gja1	ENSMUSG00000050953	GJA1
Gja10	ENSMUSG00000051056	GJA10
Gja3	ENSMUSG00000048582	GJA3
Gja4	ENSMUSG00000050234	GJA4
Gja5	ENSMUSG00000057123	GJA5
Gja8	ENSMUSG00000049908	GJA8
Gjb1	ENSMUSG00000047797	GJB1
Gjb2	ENSMUSG00000046352	GJB2
Gjb3	ENSMUSG00000042367	GJB3
Gjb4	ENSMUSG00000046623	GJB4
Gjb5	ENSMUSG00000042357	GJB5
Gjb6	ENSMUSG00000040055	GJB6
Gjc1	ENSMUSG00000034520	GJC1
Gjc2	ENSMUSG00000043448	GJC2
Gjc3	ENSMUSG00000056966	GJC3
Gjd2	ENSMUSG00000068615	GJD2
Gjd3	ENSMUSG00000047197	GJD3
Gjd4	ENSMUSG00000036855	GJD4
Gje1	ENSMUSG00000019867	GJE1
Gk	ENSMUSG00000025059	GK3P
Gk	ENSMUSG00000025059	GK
Gk2	ENSMUSG00000050553	GK2
Gk5	ENSMUSG00000041440	GK5
Gkap1	ENSMUSG00000021552	GKAP1
Gkn1	ENSMUSG00000030050	GKN1
Gkn2	ENSMUSG00000030049	GKN2
Gkn3	ENSMUSG00000030048	GKN3P
Gla	ENSMUSG00000031266	GLA
Glb1	ENSMUSG00000045594	GLB1
Glb1l	ENSMUSG00000026200	GLB1L
Glb1l2	ENSMUSG00000036395	GLB1L2
Glb1l3	ENSMUSG00000031966	GLB1L3
Glcci1	ENSMUSG00000029638	GLCCI1
Glce	ENSMUSG00000032252	GLCE
Gldc	ENSMUSG00000024827	GLDC
Gldn	ENSMUSG00000046167	GLDN
Gle1	ENSMUSG00000019715	GLE1
Glg1	ENSMUSG00000003316	GLG1
Gli1	ENSMUSG00000025407	GLI1
Gli2	ENSMUSG00000048402	GLI2
Gli3	ENSMUSG00000021318	GLI3
Glipr1	ENSMUSG00000056888	GLIPR1
Glipr1l1	ENSMUSG00000020213	GLIPR1L1
Glipr1l2	ENSMUSG00000020214	GLIPR1L2
Glipr1l3	ENSMUSG00000112611	GLIPR1L1
Glipr2	ENSMUSG00000028480	GLIPR2
Glis1	ENSMUSG00000034762	GLIS1
Glis2	ENSMUSG00000014303	GLIS2
Glis3	ENSMUSG00000052942	GLIS3
Glmn	ENSMUSG00000029276	GLMN
Glmp	ENSMUSG00000001418	GLMP
Glo1	ENSMUSG00000024026	GLO1
Glod4	ENSMUSG00000017286	GLOD4
Glod5	ENSMUSG00000031163	GLOD5
Glp1r	ENSMUSG00000024027	GLP1R
Glp2r	ENSMUSG00000049928	GLP2R
Glra1	ENSMUSG00000000263	GLRA1
Glra2	ENSMUSG00000018589	GLRA2
Glra3	ENSMUSG00000038257	GLRA3
Glrb	ENSMUSG00000028020	GLRB
Glrx	ENSMUSG00000021591	GLRX
Glrx3	ENSMUSG00000031068	GLRX3
Glrx5	ENSMUSG00000021102	GLRX5
Gls	ENSMUSG00000026103	GLS
Gls2	ENSMUSG00000044005	GLS2
Glt1d1	ENSMUSG00000049971	GLT1D1
Glt6d1	ENSMUSG00000036401	GLT6D1
Glt8d1	ENSMUSG00000021916	GLT8D1
Glt8d2	ENSMUSG00000020251	GLT8D2
Gltp	ENSMUSG00000011884	GLTP
Gltpd2	ENSMUSG00000046811	GLTPD2
Glud1	ENSMUSG00000021794	GLUD1
Glud1	ENSMUSG00000021794	GLUD2
Glul	ENSMUSG00000026473	GLUL
Glyat	ENSMUSG00000063683	GLYAT
Glyatl3	ENSMUSG00000091043	GLYATL3
Glyctk	ENSMUSG00000020258	GLYCTK
Glyr1	ENSMUSG00000022536	GLYR1
Gm10024	ENSMUSG00000094012	KRTAP10-6
Gm10024	ENSMUSG00000094012	KRTAP10-9
Gm10024	ENSMUSG00000094012	KRTAP4-5
Gm10053	ENSMUSG00000058927	CYCS
Gm10058	ENSMUSG00000095293	SYCP3
Gm10096	ENSMUSG00000095887	SYCP3
Gm10100	ENSMUSG00000096421	KRTAP10-6
Gm10100	ENSMUSG00000096421	KRTAP10-9
Gm10100	ENSMUSG00000096421	KRTAP4-5
Gm10131	ENSMUSG00000063412	ERH
Gm10142	ENSMUSG00000094146	KRTAP10-9
Gm10142	ENSMUSG00000094146	KRTAP4-5
Gm10142	ENSMUSG00000094146	KRTAP10-6
Gm10147	ENSMUSG00000096457	SYCP3
Gm10153	ENSMUSG00000066101	KRTAP29-1
Gm10184	ENSMUSG00000066878	KPNA2
Gm10230	ENSMUSG00000095546	SYCP3
Gm10256	ENSMUSG00000095852	RBMY1A1
Gm10256	ENSMUSG00000095852	RBMY1B
Gm10256	ENSMUSG00000095852	RBMY1J
Gm10256	ENSMUSG00000095852	RBMY1F
Gm10256	ENSMUSG00000095852	RBMY1E
Gm10256	ENSMUSG00000095852	RBMY1D
Gm10272	ENSMUSG00000069584	KRTAP10-6
Gm10272	ENSMUSG00000069584	KRTAP4-5
Gm10272	ENSMUSG00000069584	KRTAP10-9
Gm10318	ENSMUSG00000071195	KRTAP9-1
Gm10318	ENSMUSG00000071195	KRTAP10-11
Gm10318	ENSMUSG00000071195	KRTAP10-6
Gm10318	ENSMUSG00000071195	KRTAP10-9
Gm10318	ENSMUSG00000071195	KRTAP10-4
Gm10318	ENSMUSG00000071195	KRTAP4-5
Gm10320	ENSMUSG00000092116	SEC61B
Gm10334	ENSMUSG00000071517	PRSS2
Gm10334	ENSMUSG00000071517	PRSS1
Gm10334	ENSMUSG00000071517	PRSS3
Gm10352	ENSMUSG00000091987	RBMY1D
Gm10352	ENSMUSG00000091987	RBMY1F
Gm10352	ENSMUSG00000091987	RBMY1B
Gm10352	ENSMUSG00000091987	RBMY1A1
Gm10352	ENSMUSG00000091987	RBMY1E
Gm10352	ENSMUSG00000091987	RBMY1J
Gm10358	ENSMUSG00000110469	GAPDH
Gm1043	ENSMUSG00000117286	C4orf50
Gm10486	ENSMUSG00000073247	SYCP3
Gm10487	ENSMUSG00000094759	SYCP3
Gm10488	ENSMUSG00000073257	SYCP3
Gm10542	ENSMUSG00000073572	SPINK9
Gm10591	ENSMUSG00000096596	CCL21
Gm10767	ENSMUSG00000074826	RAMACL
Gm10767	ENSMUSG00000074826	RAMAC
Gm11100	ENSMUSG00000079357	C3orf49
Gm11127	ENSMUSG00000079492	HLA-E
Gm1113	ENSMUSG00000098590	VSIG10L2
Gm1123	ENSMUSG00000044860	CXADR
Gm1140	ENSMUSG00000079578	FAM9C
Gm1140	ENSMUSG00000079578	FAM9A
Gm1140	ENSMUSG00000079578	FAM9B
Gm1141	ENSMUSG00000073130	PASD1
Gm11437	ENSMUSG00000051452	C17orf78
Gm11555	ENSMUSG00000078130	KRTAP4-6
Gm11555	ENSMUSG00000078130	KRTAP4-12
Gm11555	ENSMUSG00000078130	KRTAP4-7
Gm11563	ENSMUSG00000069718	KRTAP4-3
Gm11564	ENSMUSG00000078258	KRTAP4-3
Gm11634	ENSMUSG00000085486	CCDC200
Gm11639	ENSMUSG00000040838	EFCAB13
Gm11992	ENSMUSG00000040978	C7orf57
Gm12166	ENSMUSG00000069899	SFT2D1
Gm12169	ENSMUSG00000078924	HAVCR1
Gm12184	ENSMUSG00000078154	CDK2AP1
Gm12248	ENSMUSG00000086962	FAXDC2
Gm12394	ENSMUSG00000078722	FAM205A
Gm12666	ENSMUSG00000066107	LARP7
Gm12695	ENSMUSG00000078639	C1orf87
Gm12789	ENSMUSG00000078625	PRAMEF6
Gm12789	ENSMUSG00000078625	PRAMEF17
Gm12789	ENSMUSG00000078625	PRAMEF18
Gm12789	ENSMUSG00000078625	PRAMEF33
Gm12789	ENSMUSG00000078625	PRAMEF15
Gm12789	ENSMUSG00000078625	PRAMEF2
Gm12789	ENSMUSG00000078625	PRAMEF10
Gm12789	ENSMUSG00000078625	PRAMEF1
Gm12789	ENSMUSG00000078625	PRAMEF26
Gm12789	ENSMUSG00000078625	PRAMEF7
Gm12789	ENSMUSG00000078625	PRAMEF14
Gm12789	ENSMUSG00000078625	PRAMEF19
Gm12789	ENSMUSG00000078625	PRAMEF27
Gm12789	ENSMUSG00000078625	PRAMEF4
Gm12789	ENSMUSG00000078625	PRAMEF13
Gm12789	ENSMUSG00000078625	PRAMEF8
Gm12789	ENSMUSG00000078625	PRAMEF9
Gm12789	ENSMUSG00000078625	PRAMEF11
Gm12789	ENSMUSG00000078625	PRAMEF20
Gm12789	ENSMUSG00000078625	PRAMEF5
Gm12789	ENSMUSG00000078625	PRAMEF25
Gm12789	ENSMUSG00000078625	PRAMEF12
Gm12790	ENSMUSG00000078626	PRAMEF18
Gm12790	ENSMUSG00000078626	PRAMEF4
Gm12790	ENSMUSG00000078626	PRAMEF19
Gm12790	ENSMUSG00000078626	PRAMEF1
Gm12790	ENSMUSG00000078626	PRAMEF17
Gm12790	ENSMUSG00000078626	PRAMEF27
Gm12790	ENSMUSG00000078626	PRAMEF2
Gm12790	ENSMUSG00000078626	PRAMEF26
Gm12790	ENSMUSG00000078626	PRAMEF6
Gm12790	ENSMUSG00000078626	PRAMEF13
Gm12790	ENSMUSG00000078626	PRAMEF11
Gm12790	ENSMUSG00000078626	PRAMEF9
Gm12790	ENSMUSG00000078626	PRAMEF20
Gm12790	ENSMUSG00000078626	PRAMEF15
Gm12790	ENSMUSG00000078626	PRAMEF33
Gm12790	ENSMUSG00000078626	PRAMEF8
Gm12790	ENSMUSG00000078626	PRAMEF10
Gm12790	ENSMUSG00000078626	PRAMEF7
Gm12790	ENSMUSG00000078626	PRAMEF12
Gm12790	ENSMUSG00000078626	PRAMEF5
Gm12790	ENSMUSG00000078626	PRAMEF25
Gm12790	ENSMUSG00000078626	PRAMEF14
Gm128	ENSMUSG00000068860	C1orf56
Gm13040	ENSMUSG00000070616	PRAMEF33
Gm13040	ENSMUSG00000070616	PRAMEF25
Gm13040	ENSMUSG00000070616	PRAMEF14
Gm13040	ENSMUSG00000070616	PRAMEF19
Gm13040	ENSMUSG00000070616	PRAMEF26
Gm13040	ENSMUSG00000070616	PRAMEF8
Gm13040	ENSMUSG00000070616	PRAMEF9
Gm13040	ENSMUSG00000070616	PRAMEF20
Gm13040	ENSMUSG00000070616	PRAMEF27
Gm13040	ENSMUSG00000070616	PRAMEF15
Gm13040	ENSMUSG00000070616	PRAMEF5
Gm13040	ENSMUSG00000070616	PRAMEF13
Gm13040	ENSMUSG00000070616	PRAMEF12
Gm13040	ENSMUSG00000070616	PRAMEF11
Gm13040	ENSMUSG00000070616	PRAMEF10
Gm13040	ENSMUSG00000070616	PRAMEF1
Gm13040	ENSMUSG00000070616	PRAMEF17
Gm13040	ENSMUSG00000070616	PRAMEF18
Gm13040	ENSMUSG00000070616	PRAMEF2
Gm13040	ENSMUSG00000070616	PRAMEF4
Gm13040	ENSMUSG00000070616	PRAMEF6
Gm13040	ENSMUSG00000070616	PRAMEF7
Gm13043	ENSMUSG00000095409	PRAMEF4
Gm13043	ENSMUSG00000095409	PRAMEF6
Gm13043	ENSMUSG00000095409	PRAMEF20
Gm13043	ENSMUSG00000095409	PRAMEF17
Gm13043	ENSMUSG00000095409	PRAMEF8
Gm13043	ENSMUSG00000095409	PRAMEF19
Gm13043	ENSMUSG00000095409	PRAMEF25
Gm13043	ENSMUSG00000095409	PRAMEF5
Gm13043	ENSMUSG00000095409	PRAMEF26
Gm13043	ENSMUSG00000095409	PRAMEF18
Gm13043	ENSMUSG00000095409	PRAMEF27
Gm13043	ENSMUSG00000095409	PRAMEF33
Gm13043	ENSMUSG00000095409	PRAMEF15
Gm13043	ENSMUSG00000095409	PRAMEF2
Gm13043	ENSMUSG00000095409	PRAMEF9
Gm13043	ENSMUSG00000095409	PRAMEF10
Gm13043	ENSMUSG00000095409	PRAMEF13
Gm13043	ENSMUSG00000095409	PRAMEF14
Gm13043	ENSMUSG00000095409	PRAMEF12
Gm13043	ENSMUSG00000095409	PRAMEF1
Gm13043	ENSMUSG00000095409	PRAMEF11
Gm13043	ENSMUSG00000095409	PRAMEF7
Gm13057	ENSMUSG00000096154	PRAMEF8
Gm13057	ENSMUSG00000096154	PRAMEF6
Gm13057	ENSMUSG00000096154	PRAMEF25
Gm13057	ENSMUSG00000096154	PRAMEF7
Gm13057	ENSMUSG00000096154	PRAMEF5
Gm13057	ENSMUSG00000096154	PRAMEF33
Gm13057	ENSMUSG00000096154	PRAMEF26
Gm13057	ENSMUSG00000096154	PRAMEF1
Gm13057	ENSMUSG00000096154	PRAMEF9
Gm13057	ENSMUSG00000096154	PRAMEF2
Gm13057	ENSMUSG00000096154	PRAMEF10
Gm13057	ENSMUSG00000096154	PRAMEF20
Gm13057	ENSMUSG00000096154	PRAMEF18
Gm13057	ENSMUSG00000096154	PRAMEF15
Gm13057	ENSMUSG00000096154	PRAMEF12
Gm13057	ENSMUSG00000096154	PRAMEF4
Gm13057	ENSMUSG00000096154	PRAMEF27
Gm13057	ENSMUSG00000096154	PRAMEF13
Gm13057	ENSMUSG00000096154	PRAMEF14
Gm13057	ENSMUSG00000096154	PRAMEF17
Gm13057	ENSMUSG00000096154	PRAMEF19
Gm13057	ENSMUSG00000096154	PRAMEF11
Gm13102	ENSMUSG00000073723	PRAMEF2
Gm13102	ENSMUSG00000073723	PRAMEF20
Gm13102	ENSMUSG00000073723	PRAMEF15
Gm13102	ENSMUSG00000073723	PRAMEF7
Gm13102	ENSMUSG00000073723	PRAMEF26
Gm13102	ENSMUSG00000073723	PRAMEF17
Gm13102	ENSMUSG00000073723	PRAMEF14
Gm13102	ENSMUSG00000073723	PRAMEF27
Gm13102	ENSMUSG00000073723	PRAMEF25
Gm13102	ENSMUSG00000073723	PRAMEF9
Gm13102	ENSMUSG00000073723	PRAMEF33
Gm13102	ENSMUSG00000073723	PRAMEF12
Gm13102	ENSMUSG00000073723	PRAMEF19
Gm13102	ENSMUSG00000073723	PRAMEF13
Gm13102	ENSMUSG00000073723	PRAMEF10
Gm13102	ENSMUSG00000073723	PRAMEF1
Gm13102	ENSMUSG00000073723	PRAMEF8
Gm13102	ENSMUSG00000073723	PRAMEF6
Gm13102	ENSMUSG00000073723	PRAMEF4
Gm13102	ENSMUSG00000073723	PRAMEF11
Gm13102	ENSMUSG00000073723	PRAMEF18
Gm13102	ENSMUSG00000073723	PRAMEF5
Gm13304	ENSMUSG00000073878	CCL21
Gm13305	ENSMUSG00000073876	IL11RA
Gm13306	ENSMUSG00000073877	CCL27
Gm13420	ENSMUSG00000079497	PRRT1B
Gm136	ENSMUSG00000071015	C6orf163
Gm13691	ENSMUSG00000079247	CWC22
Gm13693	ENSMUSG00000094336	CWC22
Gm13694	ENSMUSG00000096337	CWC22
Gm13695	ENSMUSG00000096729	CWC22
Gm13696	ENSMUSG00000096484	CWC22
Gm13697	ENSMUSG00000095824	CWC22
Gm13698	ENSMUSG00000094125	CWC22
Gm13889	ENSMUSG00000087006	C11orf96
Gm14137	ENSMUSG00000055926	C15orf62
Gm14226	ENSMUSG00000084897	ERVW-1
Gm14459	ENSMUSG00000079704	SSX5
Gm14459	ENSMUSG00000079704	SSX7
Gm14459	ENSMUSG00000079704	SSX4
Gm14459	ENSMUSG00000079704	SSX3
Gm14459	ENSMUSG00000079704	SSX2
Gm14459	ENSMUSG00000079704	SSX1
Gm14459	ENSMUSG00000079704	SSX2B
Gm14459	ENSMUSG00000079704	SSX4B
Gm14525	ENSMUSG00000071788	SYCP3
Gm14569	ENSMUSG00000091556	KIAA1210
Gm14632	ENSMUSG00000073255	SYCP3
Gm14692	ENSMUSG00000079577	FAM9A
Gm14692	ENSMUSG00000079577	FAM9C
Gm14692	ENSMUSG00000079577	FAM9B
Gm14698	ENSMUSG00000071748	STYX
Gm14819	ENSMUSG00000073245	SYCP3
Gm15262	ENSMUSG00000108981	BEND2
Gm15319	ENSMUSG00000074449	POTEA
Gm16405	ENSMUSG00000096468	SYCP3
Gm16430	ENSMUSG00000094714	SYCP3
Gm16513	ENSMUSG00000095996	PRAMEF11
Gm16513	ENSMUSG00000095996	PRAMEF26
Gm16513	ENSMUSG00000095996	PRAMEF12
Gm16513	ENSMUSG00000095996	PRAMEF20
Gm16513	ENSMUSG00000095996	PRAMEF10
Gm16513	ENSMUSG00000095996	PRAMEF9
Gm16513	ENSMUSG00000095996	PRAMEF6
Gm16513	ENSMUSG00000095996	PRAMEF5
Gm16513	ENSMUSG00000095996	PRAMEF8
Gm16513	ENSMUSG00000095996	PRAMEF33
Gm16513	ENSMUSG00000095996	PRAMEF19
Gm16513	ENSMUSG00000095996	PRAMEF27
Gm16513	ENSMUSG00000095996	PRAMEF15
Gm16513	ENSMUSG00000095996	PRAMEF7
Gm16513	ENSMUSG00000095996	PRAMEF4
Gm16513	ENSMUSG00000095996	PRAMEF14
Gm16513	ENSMUSG00000095996	PRAMEF17
Gm16513	ENSMUSG00000095996	PRAMEF1
Gm16513	ENSMUSG00000095996	PRAMEF18
Gm16513	ENSMUSG00000095996	PRAMEF13
Gm16513	ENSMUSG00000095996	PRAMEF2
Gm16513	ENSMUSG00000095996	PRAMEF25
Gm1673	ENSMUSG00000070858	C4orf48
Gm17266	ENSMUSG00000117781	C18orf63
Gm17359	ENSMUSG00000091685	C4orf45
Gm17455	ENSMUSG00000090439	C10orf105
Gm18336	ENSMUSG00000096966	PNMA6E
Gm18336	ENSMUSG00000096966	PNMA6F
Gm18596	ENSMUSG00000112864	KRTAP10-4
Gm18596	ENSMUSG00000112864	KRTAP10-6
Gm18596	ENSMUSG00000112864	KRTAP10-9
Gm18596	ENSMUSG00000112864	KRTAP10-11
Gm18596	ENSMUSG00000112864	KRTAP9-1
Gm18596	ENSMUSG00000112864	KRTAP4-5
Gm19402	ENSMUSG00000095970	KRTAP10-4
Gm19402	ENSMUSG00000095970	KRTAP9-1
Gm19402	ENSMUSG00000095970	KRTAP4-5
Gm19402	ENSMUSG00000095970	KRTAP10-11
Gm19402	ENSMUSG00000095970	KRTAP10-6
Gm19402	ENSMUSG00000095970	KRTAP10-9
Gm19668	ENSMUSG00000096380	KRTAP10-4
Gm19668	ENSMUSG00000096380	KRTAP10-11
Gm19668	ENSMUSG00000096380	KRTAP9-1
Gm19668	ENSMUSG00000096380	KRTAP10-6
Gm19668	ENSMUSG00000096380	KRTAP10-9
Gm19668	ENSMUSG00000096380	KRTAP4-5
Gm1993	ENSMUSG00000073267	SYCP3
Gm2000	ENSMUSG00000078193	RPL35
Gm2012	ENSMUSG00000082639	SYCP3
Gm2030	ENSMUSG00000083628	SYCP3
Gm20390	ENSMUSG00000091228	NME1-NME2
Gm2042	ENSMUSG00000096276	PRAMEF33
Gm2042	ENSMUSG00000096276	PRAMEF14
Gm2042	ENSMUSG00000096276	PRAMEF15
Gm2042	ENSMUSG00000096276	PRAMEF13
Gm2042	ENSMUSG00000096276	PRAMEF25
Gm2042	ENSMUSG00000096276	PRAMEF17
Gm2042	ENSMUSG00000096276	PRAMEF6
Gm2042	ENSMUSG00000096276	PRAMEF20
Gm2042	ENSMUSG00000096276	PRAMEF7
Gm2042	ENSMUSG00000096276	PRAMEF18
Gm2042	ENSMUSG00000096276	PRAMEF8
Gm2042	ENSMUSG00000096276	PRAMEF1
Gm2042	ENSMUSG00000096276	PRAMEF12
Gm2042	ENSMUSG00000096276	PRAMEF27
Gm2042	ENSMUSG00000096276	PRAMEF19
Gm2042	ENSMUSG00000096276	PRAMEF11
Gm2042	ENSMUSG00000096276	PRAMEF2
Gm2042	ENSMUSG00000096276	PRAMEF5
Gm2042	ENSMUSG00000096276	PRAMEF4
Gm2042	ENSMUSG00000096276	PRAMEF10
Gm2042	ENSMUSG00000096276	PRAMEF26
Gm2042	ENSMUSG00000096276	PRAMEF9
Gm20422	ENSMUSG00000092544	ZNF627
Gm20431	ENSMUSG00000089739	PEDS1-UBE2V1
Gm20458	ENSMUSG00000090996	SYS1-DBNDD2
Gm20489	ENSMUSG00000092463	IL2RG
Gm20498	ENSMUSG00000021139	SYNJ2BP-COX16
Gm20503	ENSMUSG00000092345	DNAJC25-GNG10
Gm20509	ENSMUSG00000092310	KHDC3L
Gm20518	ENSMUSG00000092470	DGCR2
Gm20521	ENSMUSG00000092232	BCL2L2-PABPN1
Gm20547	ENSMUSG00000092511	CFB
Gm20604	ENSMUSG00000041716	GON7
Gm20605	ENSMUSG00000029720	LRCH4
Gm20671	ENSMUSG00000093574	PISD
Gm20683	ENSMUSG00000093593	RHOT2
Gm20695	ENSMUSG00000093575	CLUAP1
Gm20715	ENSMUSG00000045929	SMIM17
Gm20716	ENSMUSG00000093752	DPM1
Gm20730	ENSMUSG00000076500	IGKV2D-30
Gm20730	ENSMUSG00000076500	IGKV2-30
Gm20736	ENSMUSG00000093993	SYCP3
Gm20737	ENSMUSG00000095950	SPIN2A
Gm20737	ENSMUSG00000095950	SPIN2B
Gm20738	ENSMUSG00000094575	SPIN2A
Gm20738	ENSMUSG00000094575	SPIN2B
Gm20747	ENSMUSG00000094729	SPIN2A
Gm20747	ENSMUSG00000094729	SPIN2B
Gm20765	ENSMUSG00000095022	ALYREF
Gm20772	ENSMUSG00000102739	SPIN2A
Gm20772	ENSMUSG00000102739	SPIN2B
Gm20773	ENSMUSG00000095900	SPIN2A
Gm20773	ENSMUSG00000095900	SPIN2B
Gm20777	ENSMUSG00000094813	SPIN2A
Gm20777	ENSMUSG00000094813	SPIN2B
Gm20792	ENSMUSG00000101653	SYCP3
Gm20795	ENSMUSG00000095452	SPIN2B
Gm20795	ENSMUSG00000095452	SPIN2A
Gm20806	ENSMUSG00000094739	SPIN2B
Gm20806	ENSMUSG00000094739	SPIN2A
Gm20807	ENSMUSG00000104267	SPIN2B
Gm20807	ENSMUSG00000104267	SPIN2A
Gm20809	ENSMUSG00000093868	SPIN2A
Gm20809	ENSMUSG00000093868	SPIN2B
Gm20812	ENSMUSG00000095508	SPIN2A
Gm20812	ENSMUSG00000095508	SPIN2B
Gm20814	ENSMUSG00000101146	SYCP3
Gm20815	ENSMUSG00000101053	SPIN2B
Gm20815	ENSMUSG00000101053	SPIN2A
Gm20816	ENSMUSG00000095634	SPIN2A
Gm20816	ENSMUSG00000095634	SPIN2B
Gm20817	ENSMUSG00000100032	SYCP3
Gm20820	ENSMUSG00000100240	SYCP3
Gm20821	ENSMUSG00000094556	SPIN2A
Gm20821	ENSMUSG00000094556	SPIN2B
Gm20822	ENSMUSG00000095172	SPIN2B
Gm20822	ENSMUSG00000095172	SPIN2A
Gm20823	ENSMUSG00000093950	SPIN2B
Gm20823	ENSMUSG00000093950	SPIN2A
Gm20824	ENSMUSG00000101928	SYCP3
Gm20825	ENSMUSG00000095324	SPIN2B
Gm20825	ENSMUSG00000095324	SPIN2A
Gm20826	ENSMUSG00000094081	SPIN2A
Gm20826	ENSMUSG00000094081	SPIN2B
Gm20828	ENSMUSG00000094838	SPIN2A
Gm20828	ENSMUSG00000094838	SPIN2B
Gm20830	ENSMUSG00000096686	SPIN2B
Gm20830	ENSMUSG00000096686	SPIN2A
Gm20831	ENSMUSG00000094325	SPIN2A
Gm20831	ENSMUSG00000094325	SPIN2B
Gm20834	ENSMUSG00000095242	SPIN2B
Gm20834	ENSMUSG00000095242	SPIN2A
Gm20835	ENSMUSG00000101933	SYCP3
Gm20837	ENSMUSG00000096178	SYCP3
Gm20838	ENSMUSG00000095011	SYCP3
Gm20843	ENSMUSG00000096902	SYCP3
Gm20850	ENSMUSG00000100902	SYCP3
Gm20852	ENSMUSG00000096666	SPIN2B
Gm20852	ENSMUSG00000096666	SPIN2A
Gm20854	ENSMUSG00000095650	SPIN2A
Gm20854	ENSMUSG00000095650	SPIN2B
Gm20855	ENSMUSG00000095793	SYCP3
Gm20865	ENSMUSG00000093848	SPIN2A
Gm20865	ENSMUSG00000093848	SPIN2B
Gm20867	ENSMUSG00000096898	SPIN2A
Gm20867	ENSMUSG00000096898	SPIN2B
Gm20869	ENSMUSG00000099531	SYCP3
Gm20870	ENSMUSG00000100535	SYCP3
Gm20873	ENSMUSG00000095148	SPIN2B
Gm20873	ENSMUSG00000095148	SPIN2A
Gm20877	ENSMUSG00000095520	SPIN2B
Gm20877	ENSMUSG00000095520	SPIN2A
Gm20883	ENSMUSG00000102122	SYCP3
Gm20888	ENSMUSG00000094616	SYCP3
Gm20890	ENSMUSG00000100055	SYCP3
Gm20894	ENSMUSG00000101158	SYCP3
Gm20896	ENSMUSG00000096650	SYCP3
Gm20897	ENSMUSG00000100892	SYCP3
Gm20903	ENSMUSG00000099782	SYCP3
Gm20905	ENSMUSG00000101157	SYCP3
Gm20906	ENSMUSG00000099856	SYCP3
Gm20908	ENSMUSG00000101766	SYCP3
Gm20909	ENSMUSG00000094294	SPIN2B
Gm20909	ENSMUSG00000094294	SPIN2A
Gm20911	ENSMUSG00000099894	SYCP3
Gm20914	ENSMUSG00000096268	SPIN2B
Gm20914	ENSMUSG00000096268	SPIN2A
Gm20916	ENSMUSG00000094746	SYCP3
Gm20917	ENSMUSG00000095867	SPIN2A
Gm20917	ENSMUSG00000095867	SPIN2B
Gm20918	ENSMUSG00000093927	SPIN2B
Gm20918	ENSMUSG00000093927	SPIN2A
Gm20920	ENSMUSG00000100485	SYCP3
Gm20924	ENSMUSG00000095785	SPIN2A
Gm20924	ENSMUSG00000095785	SPIN2B
Gm20929	ENSMUSG00000100045	SYCP3
Gm20931	ENSMUSG00000094570	SYCP3
Gm20937	ENSMUSG00000096016	SYCP3
Gm21094	ENSMUSG00000095263	SYCP3
Gm21095	ENSMUSG00000095153	SYCP3
Gm21117	ENSMUSG00000096769	SYCP3
Gm21118	ENSMUSG00000094052	SPIN2A
Gm21118	ENSMUSG00000094052	SPIN2B
Gm21119	ENSMUSG00000095294	POTEA
Gm2115	ENSMUSG00000097789	CTXND1
Gm21173	ENSMUSG00000100708	SYCP3
Gm21209	ENSMUSG00000095979	SYCP3
Gm21244	ENSMUSG00000094484	SPIN2A
Gm21244	ENSMUSG00000094484	SPIN2B
Gm21256	ENSMUSG00000094782	SYCP3
Gm21258	ENSMUSG00000095606	SYCP3
Gm21292	ENSMUSG00000091077	SPIN2A
Gm21292	ENSMUSG00000091077	SPIN2B
Gm21293	ENSMUSG00000091779	ALYREF
Gm21294	ENSMUSG00000102045	SYCP3
Gm21304	ENSMUSG00000097550	ALYREF
Gm21310	ENSMUSG00000095032	SPIN2A
