gene_name	gene_id
TMSB15B	ENSG00000158427
FGFR3P5	ENSG00000260984
IGHV3OR16-16	ENSG00000259842
FAU	ENSG00000149806
CDR2	ENSG00000140743
DYNLL1P3	ENSG00000235282
	ENSG00000277051
PEX1	ENSG00000127980
ZSWIM3	ENSG00000132801
RGR	ENSG00000148604
	ENSG00000271984
SZRD1	ENSG00000055070
ARID2	ENSG00000189079
PLTP	ENSG00000100979
	ENSG00000270490
SLC25A53P1	ENSG00000230312
DPPA3P1	ENSG00000227067
CTXN2	ENSG00000233932
H2BW3P	ENSG00000235946
	ENSG00000269226
	ENSG00000261512
	ENSG00000282732
BNIP3P32	ENSG00000268830
	ENSG00000260405
	ENSG00000267904
CCNB2	ENSG00000157456
	ENSG00000279617
BNIP3P23	ENSG00000268335
	ENSG00000282840
TMF1P1	ENSG00000262235
LIMK2P1	ENSG00000223418
	ENSG00000282927
ZNF90	ENSG00000213988
KIF18BP1	ENSG00000260746
MFSD13B	ENSG00000230872
	ENSG00000256813
OR5L1	ENSG00000279395
C2orf69P1	ENSG00000261046
CCDC86	ENSG00000110104
LINC02175	ENSG00000262155
	ENSG00000269399
RPS27P29	ENSG00000240231
MSL3	ENSG00000005302
	ENSG00000284428
HYAL2	ENSG00000068001
	ENSG00000287469
LINC00273	ENSG00000256642
NPM1P35	ENSG00000255213
VWA3A	ENSG00000175267
SNX15	ENSG00000110025
ZNF430	ENSG00000118620
DHDDS-AS1	ENSG00000225891
PDIK1L	ENSG00000175087
MLIP	ENSG00000146147
	ENSG00000286877
	ENSG00000273855
	ENSG00000240934
KRT18P40	ENSG00000269012
	ENSG00000259251
	ENSG00000268981
	ENSG00000274387
CAMTA1	ENSG00000171735
RPL7AP23	ENSG00000241367
ZNF676	ENSG00000196109
ANXA2P3	ENSG00000216740
MIR33A	ENSG00000207932
	ENSG00000273674
TNFRSF13C	ENSG00000159958
	ENSG00000275024
NEURL1	ENSG00000107954
OR4N4	ENSG00000183706
MIR378I	ENSG00000283829
C15orf65	ENSG00000261652
CENPM	ENSG00000100162
SPATA12	ENSG00000186451
ZNF91	ENSG00000167232
GOLGA8N	ENSG00000232653
	ENSG00000271937
	ENSG00000239383
	ENSG00000285796
PCIF1	ENSG00000100982
CDH9	ENSG00000113100
ROBO1	ENSG00000169855
ZNF429	ENSG00000197013
	ENSG00000234818
OR6L2P	ENSG00000273327
	ENSG00000234149
	ENSG00000226277
WDR11-AS1	ENSG00000227165
LINC00299	ENSG00000236790
	ENSG00000231398
	ENSG00000258184
	ENSG00000287231
HOXC11	ENSG00000123388
LINC01435	ENSG00000229981
	ENSG00000268081
	ENSG00000269543
ZNF335	ENSG00000198026
	ENSG00000259697
NECAP2	ENSG00000157191
	ENSG00000256389
LDHAL6B	ENSG00000171989
	ENSG00000251391
COMP	ENSG00000105664
	ENSG00000261561
RPS3P6	ENSG00000213363
GLYCAM1	ENSG00000257780
GLCE	ENSG00000138604
	ENSG00000234796
	ENSG00000272002
	ENSG00000254614
FGD3	ENSG00000127084
LINC00298	ENSG00000235665
	ENSG00000251599
	ENSG00000251307
NAIPP1	ENSG00000250687
	ENSG00000257023
FRMD8	ENSG00000126391
LINC01954	ENSG00000271952
ZNF970P	ENSG00000258368
LONP2	ENSG00000102910
	ENSG00000235078
SSBL3P	ENSG00000257572
LINC02378	ENSG00000256994
LINC00634	ENSG00000205704
RNASEH1	ENSG00000171865
	ENSG00000248471
LINC02309	ENSG00000258994
LINC02228	ENSG00000251273
STN1	ENSG00000107960
SEPTIN3	ENSG00000100167
GALC	ENSG00000054983
LINC02100	ENSG00000248693
	ENSG00000275636
	ENSG00000257932
LACTB	ENSG00000103642
ADAMTS12	ENSG00000151388
	ENSG00000257298
KRT78	ENSG00000170423
FTLP1	ENSG00000235525
MMP9	ENSG00000100985
SLC12A5-AS1	ENSG00000204044
FAM106C	ENSG00000288235
CCL4	ENSG00000275302
GAPDHP44	ENSG00000213352
SLC12A5	ENSG00000124140
	ENSG00000270733
	ENSG00000276272
	ENSG00000284699
NF1P12	ENSG00000258360
	ENSG00000282772
LINC02448	ENSG00000257230
	ENSG00000284883
SRRM1	ENSG00000133226
	ENSG00000261438
NANOGP6	ENSG00000227351
HOXC8	ENSG00000037965
SVIL2P	ENSG00000234814
IAH1	ENSG00000134330
COPS2	ENSG00000166200
	ENSG00000235742
	ENSG00000231138
LINC02461	ENSG00000258331
	ENSG00000279796
	ENSG00000232935
	ENSG00000258231
	ENSG00000271343
LINC01475	ENSG00000257582
NEURL1-AS1	ENSG00000235470
	ENSG00000226899
PKD2L1	ENSG00000107593
	ENSG00000263571
	ENSG00000257880
	ENSG00000255671
CPNE8	ENSG00000139117
PGAP3	ENSG00000161395
C5orf17	ENSG00000248874
LGR4-AS1	ENSG00000254862
	ENSG00000287090
LINC02225	ENSG00000249584
	ENSG00000279107
H3P20	ENSG00000250351
	ENSG00000254605
MCIDAS	ENSG00000234602
LINC01488	ENSG00000285094
TIGD3	ENSG00000173825
NDUFA3P2	ENSG00000254856
LINC00301	ENSG00000181995
	ENSG00000219604
RPS16P5	ENSG00000217527
	ENSG00000220154
	ENSG00000287939
BTBD9-AS1	ENSG00000226533
TRAM2-AS1	ENSG00000225791
	ENSG00000233974
	ENSG00000254701
	ENSG00000248878
VWA8P1	ENSG00000250289
	ENSG00000248605
	ENSG00000213956
LINC02223	ENSG00000249937
PHIP	ENSG00000146247
MS4A10	ENSG00000172689
	ENSG00000224883
ANKRD26P1	ENSG00000261239
BNIP3P36	ENSG00000271661
WBP2NL	ENSG00000183066
	ENSG00000267234
	ENSG00000269243
	ENSG00000230534
	ENSG00000254537
CYP4F3	ENSG00000186529
	ENSG00000255041
	ENSG00000267585
	ENSG00000255505
	ENSG00000268873
	ENSG00000254501
	ENSG00000278464
	ENSG00000283393
CFAP46	ENSG00000171811
UGT3A1	ENSG00000145626
ATP5MGP8	ENSG00000271332
ENPP7P7	ENSG00000273819
NOL4	ENSG00000101746
SPDYC	ENSG00000204710
	ENSG00000274867
NPAP1P7	ENSG00000277357
PIGFP2	ENSG00000234881
	ENSG00000233721
SLC35B2	ENSG00000157593
WNK2	ENSG00000165238
CWC25	ENSG00000273559
	ENSG00000280265
NEU3	ENSG00000162139
	ENSG00000261131
	ENSG00000286712
	ENSG00000279620
LINC02133	ENSG00000261231
RNASEH1-AS1	ENSG00000234171
SLC25A5P1	ENSG00000215347
FRG2JP	ENSG00000259897
NAGA	ENSG00000198951
	ENSG00000260251
	ENSG00000287126
	ENSG00000229985
IGHV3OR16-10	ENSG00000233732
	ENSG00000236856
AKR7A3	ENSG00000162482
	ENSG00000223536
C1QL1P1	ENSG00000260134
SARAF	ENSG00000133872
C2orf69P4	ENSG00000260480
	ENSG00000287119
	ENSG00000243517
	ENSG00000272342
	ENSG00000279779
	ENSG00000226506
AQP5	ENSG00000161798
	ENSG00000260073
	ENSG00000261802
RPL23AP72	ENSG00000239840
	ENSG00000259800
	ENSG00000237720
COX6CP1	ENSG00000260318
	ENSG00000259866
LINC01335	ENSG00000248942
NTAN1	ENSG00000157045
LINC01874	ENSG00000223985
	ENSG00000249099
LINC01871	ENSG00000235576
	ENSG00000280159
	ENSG00000249638
	ENSG00000233970
	ENSG00000248240
GAPDHP48	ENSG00000232718
LIN7C	ENSG00000148943
SOX5-AS1	ENSG00000256120
IGSF21-AS1	ENSG00000230035
CDH18	ENSG00000145526
	ENSG00000235185
	ENSG00000271857
ADAM17	ENSG00000151694
	ENSG00000276156
ZNF593OS	ENSG00000236782
	ENSG00000275550
	ENSG00000285838
RPS6P7	ENSG00000219253
	ENSG00000279790
	ENSG00000287678
	ENSG00000233967
	ENSG00000272541
CYB5R4	ENSG00000065615
C1orf167	ENSG00000215910
MLLT6	ENSG00000275023
OR7E47P	ENSG00000257542
	ENSG00000255340
SLC22A20P	ENSG00000197847
	ENSG00000287442
CELA1	ENSG00000139610
SALL4P6	ENSG00000231280
PRICKLE2-AS3	ENSG00000226017
	ENSG00000272360
IHO1	ENSG00000173421
VPS50	ENSG00000004766
	ENSG00000258987
LINC01526	ENSG00000224995
IGHVII-30-1	ENSG00000253491
	ENSG00000285963
IGHVII-15-1	ENSG00000253458
	ENSG00000257687
LINC02323	ENSG00000259230
	ENSG00000257343
ME1	ENSG00000065833
RPL14P1	ENSG00000139239
	ENSG00000259789
	ENSG00000248265
BDKRB1	ENSG00000100739
BUD31P1	ENSG00000253684
HSPD1P4	ENSG00000257576
	ENSG00000253608
LINC02624	ENSG00000229775
IGHGP	ENSG00000253755
CYP7B1	ENSG00000172817
	ENSG00000255421
FBXO6	ENSG00000116663
	ENSG00000234648
	ENSG00000238215
	ENSG00000255236
	ENSG00000286289
PRIMA1	ENSG00000175785
EBAG9P1	ENSG00000233690
PPIAP39	ENSG00000230018
	ENSG00000259854
CFAP70	ENSG00000156042
TESMIN	ENSG00000132749
CCNYL6	ENSG00000269845
	ENSG00000270690
RHPN2P1	ENSG00000258628
VN1R90P	ENSG00000268794
ZNF826P	ENSG00000231205
IGHV3-38	ENSG00000211958
	ENSG00000260033
IGHV3-22	ENSG00000253957
	ENSG00000258379
	ENSG00000253670
	ENSG00000286659
HERC2P5	ENSG00000260644
	ENSG00000259508
PHETA2	ENSG00000177096
	ENSG00000253892
	ENSG00000287087
	ENSG00000260773
	ENSG00000253844
	ENSG00000240281
VDAC1P7	ENSG00000213450
	ENSG00000261823
	ENSG00000258593
RPL23AP49	ENSG00000243422
	ENSG00000245719
NPM1P20	ENSG00000259161
ZNF703	ENSG00000183779
RAD54L2P1	ENSG00000269316
	ENSG00000248898
UFM1P2	ENSG00000267315
	ENSG00000241593
	ENSG00000257270
	ENSG00000273736
NT5CP2	ENSG00000258408
	ENSG00000249142
	ENSG00000268362
SMAD6	ENSG00000137834
	ENSG00000258904
LINC02149	ENSG00000249332
LINC02328	ENSG00000258733
	ENSG00000225643
PFKM	ENSG00000152556
RSC1A1	ENSG00000215695
	ENSG00000233193
CA8	ENSG00000178538
	ENSG00000284666
	ENSG00000205045
ABHD5	ENSG00000011198
	ENSG00000243659
	ENSG00000248120
	ENSG00000240553
	ENSG00000228943
SNORD13P1	ENSG00000238498
	ENSG00000272008
LACTBL1	ENSG00000215906
CCDC134	ENSG00000100147
	ENSG00000276054
CDCA4	ENSG00000170779
	ENSG00000266302
PRIM2	ENSG00000146143
MYOM3-AS1	ENSG00000230703
CNR2	ENSG00000188822
	ENSG00000232848
IGHV3OR16-7	ENSG00000271620
PPIAP34	ENSG00000234397
HMGN2P3	ENSG00000230330
IGHV3-37	ENSG00000253359
	ENSG00000254610
MPV17L	ENSG00000156968
EPB41L3	ENSG00000082397
FKBP1A	ENSG00000088832
	ENSG00000273965
NUDC	ENSG00000090273
RNU7-167P	ENSG00000238584
	ENSG00000255081
HMGXB4	ENSG00000100281
	ENSG00000247134
RAI14	ENSG00000039560
SYT12	ENSG00000173227
WIPF2	ENSG00000171475
	ENSG00000284540
	ENSG00000259364
WARS1	ENSG00000140105
	ENSG00000260620
	ENSG00000287163
	ENSG00000261398
ADGRA2	ENSG00000020181
	ENSG00000260086
SLTM	ENSG00000137776
RARRES2P10	ENSG00000260153
	ENSG00000233665
	ENSG00000260525
LINC01858	ENSG00000261615
	ENSG00000271868
	ENSG00000227047
LINC02626	ENSG00000236799
	ENSG00000261267
MRPS16	ENSG00000182180
	ENSG00000267565
	ENSG00000259983
TMEM18	ENSG00000151353
FRG2GP	ENSG00000260291
ZNF675	ENSG00000197372
	ENSG00000260478
	ENSG00000249148
GPT2	ENSG00000166123
KCNIP4	ENSG00000185774
NUP210	ENSG00000132182
AS3MT	ENSG00000214435
ZNF681	ENSG00000196172
LAPTM4A-DT	ENSG00000223734
	ENSG00000236760
	ENSG00000279039
ZNF99	ENSG00000213973
	ENSG00000284309
	ENSG00000225116
TEX46	ENSG00000227868
RPS7	ENSG00000171863
	ENSG00000260679
SLC4A11	ENSG00000088836
SPDEF	ENSG00000124664
C11orf24	ENSG00000171067
	ENSG00000269925
GPN2	ENSG00000142751
DDA1	ENSG00000130311
GGNBP2	ENSG00000278311
	ENSG00000273176
MIR3909	ENSG00000266320
MIR6069	ENSG00000274280
	ENSG00000282602
TMEM26	ENSG00000196932
	ENSG00000282041
	ENSG00000253397
	ENSG00000279127
MCM5	ENSG00000100297
	ENSG00000248347
LRFN2	ENSG00000156564
PNRC2	ENSG00000189266
	ENSG00000261393
	ENSG00000261017
	ENSG00000257527
SLC25A20P1	ENSG00000218363
	ENSG00000279616
ZG16	ENSG00000174992
THAP1	ENSG00000131931
	ENSG00000270521
	ENSG00000224605
STRA6LP	ENSG00000254876
POU3F2	ENSG00000184486
	ENSG00000227215
	ENSG00000286564
	ENSG00000218713
TM6SF2	ENSG00000213996
	ENSG00000287912
CLPSL1	ENSG00000204140
	ENSG00000254672
ZNHIT2	ENSG00000174276
LAPTM5	ENSG00000162511
	ENSG00000260677
	ENSG00000238010
CCNY	ENSG00000108100
RFK	ENSG00000135002
SLC25A1P1	ENSG00000254479
LINC02129	ENSG00000261045
	ENSG00000260719
OR7E11P	ENSG00000254447
	ENSG00000255519
LINC02753	ENSG00000248844
N4BP1	ENSG00000102921
PSMA2P1	ENSG00000254582
LINC02754	ENSG00000251637
	ENSG00000181705
	ENSG00000255395
	ENSG00000276064
MCM4	ENSG00000104738
RIPPLY2	ENSG00000203877
LINC02728	ENSG00000251323
CYCSP28	ENSG00000255003
LINC02747	ENSG00000255774
	ENSG00000287789
ADCY10P1	ENSG00000161912
MUC15	ENSG00000169550
SLC30A2	ENSG00000158014
BMS1P13	ENSG00000231701
DMAC1	ENSG00000137038
	ENSG00000268278
SUGP2	ENSG00000064607
INVS	ENSG00000119509
FGD2	ENSG00000146192
COTL1P2	ENSG00000235323
	ENSG00000229405
	ENSG00000271855
MSGN1	ENSG00000151379
	ENSG00000260566
LINC01814	ENSG00000236008
	ENSG00000254514
UBB	ENSG00000170315
JMJD8	ENSG00000161999
PHACTR4	ENSG00000204138
PLEKHB1	ENSG00000021300
	ENSG00000286329
	ENSG00000248417
SMC6	ENSG00000163029
	ENSG00000244281
	ENSG00000248939
CCDC75P1	ENSG00000182921
LINC02498	ENSG00000283083
PABPC1P1	ENSG00000231707
ENTPD3-AS1	ENSG00000223797
MTCO3P27	ENSG00000251430
	ENSG00000249563
	ENSG00000260262
	ENSG00000287762
	ENSG00000248425
	ENSG00000250893
	ENSG00000280043
	ENSG00000277969
	ENSG00000205794
	ENSG00000267547
	ENSG00000266469
RPS3AP17	ENSG00000244031
	ENSG00000275665
CHRNA9	ENSG00000174343
	ENSG00000274996
	ENSG00000266208
PSMB3	ENSG00000277791
	ENSG00000240752
CTDSPL	ENSG00000144677
	ENSG00000249334
HMOX1	ENSG00000100292
HOPX	ENSG00000171476
KRT16P5	ENSG00000230088
IFITM3P7	ENSG00000233419
	ENSG00000235263
	ENSG00000228176
	ENSG00000264622
BTBD6P1	ENSG00000229106
	ENSG00000278395
ZPLD2P	ENSG00000236155
IGHV4OR15-8	ENSG00000259261
GAPDHP43	ENSG00000250130
	ENSG00000287485
	ENSG00000231762
PIM1	ENSG00000137193
AKAP10	ENSG00000108599
	ENSG00000231251
SECISBP2L	ENSG00000138593
	ENSG00000275223
NECAB3	ENSG00000125967
BNIP3P35	ENSG00000271655
BNIP3P16	ENSG00000267641
	ENSG00000286157
	ENSG00000268555
BNIP3P8	ENSG00000269431
RPL34P33	ENSG00000241282
CNKSR1	ENSG00000142675
HLA-DQB1-AS1	ENSG00000223534
	ENSG00000268747
BTF3P15	ENSG00000237242
TREML5P	ENSG00000225690
LINC01859	ENSG00000261558
LINC01502	ENSG00000237339
DENND10	ENSG00000119979
LYRM2	ENSG00000083099
KIAA0930	ENSG00000100364
ANKRD20A7P	ENSG00000236816
	ENSG00000279966
PCGF7P	ENSG00000268140
	ENSG00000268823
RPSAP58	ENSG00000225178
	ENSG00000269458
	ENSG00000268442
BNIP3P39	ENSG00000269662
	ENSG00000275318
CDC42EP3P1	ENSG00000268992
	ENSG00000270518
	ENSG00000268296
BNIP3P31	ENSG00000270191
ZYG11AP1	ENSG00000232242
	ENSG00000271283
	ENSG00000287302
	ENSG00000235204
LINC01224	ENSG00000269416
SMC2	ENSG00000136824
	ENSG00000267924
	ENSG00000267238
	ENSG00000268685
RPL7AP10	ENSG00000240522
	ENSG00000260963
	ENSG00000269350
	ENSG00000267872
	ENSG00000269110
IGHV1OR16-4	ENSG00000259997
SEL1L3	ENSG00000091490
MEF2B	ENSG00000213999
	ENSG00000228679
BFAR	ENSG00000103429
MRAP2	ENSG00000135324
	ENSG00000220918
	ENSG00000218561
ITIH3	ENSG00000162267
HEPACAM2	ENSG00000188175
PGM3	ENSG00000013375
	ENSG00000258807
CCL3L3	ENSG00000276085
CACUL1	ENSG00000151893
CRNDE	ENSG00000245694
SGSM1	ENSG00000167037
GPR132	ENSG00000183484
	ENSG00000263394
TADA2A	ENSG00000276234
	ENSG00000274340
FRAT2	ENSG00000181274
HERC1	ENSG00000103657
RPL19P16	ENSG00000236762
EIPR1-IT1	ENSG00000224885
	ENSG00000282863
TCL6	ENSG00000187621
	ENSG00000275201
	ENSG00000268105
LINC01115	ENSG00000237667
PDCD4-AS1	ENSG00000203497
MTDHP4	ENSG00000268535
	ENSG00000276030
RAB11FIP2	ENSG00000107560
ZNF431	ENSG00000196705
	ENSG00000285882
NPIPA3	ENSG00000224712
LINC00997	ENSG00000281332
	ENSG00000206792
	ENSG00000206795
MTCO3P8	ENSG00000233385
FRMPD4-AS1	ENSG00000223487
	ENSG00000286397
SNRPCP9	ENSG00000231812
RPL17P49	ENSG00000231211
	ENSG00000226767
	ENSG00000273800
RN7SKP290	ENSG00000271814
	ENSG00000285398
PSMA6P2	ENSG00000229083
NFE4	ENSG00000230257
MRPL35P4	ENSG00000230691
TLR7	ENSG00000196664
MOGAT3	ENSG00000106384
TLR8-AS1	ENSG00000233338
SH3YL1	ENSG00000035115
FRMPD4	ENSG00000169933
	ENSG00000277493
	ENSG00000249320
	ENSG00000275494
RPS8P4	ENSG00000227437
	ENSG00000268309
FGFRL1	ENSG00000127418
	ENSG00000238276
IGHV3OR16-15	ENSG00000261834
	ENSG00000269307
	ENSG00000279509
RPL12P26	ENSG00000236171
	ENSG00000262700
	ENSG00000267423
	ENSG00000260277
SH3PXD2A	ENSG00000107957
BNIP3P30	ENSG00000268079
	ENSG00000279729
	ENSG00000260688
	ENSG00000274612
AGGF1P6	ENSG00000259836
	ENSG00000266951
	ENSG00000269765
ERVK-28	ENSG00000267696
ITFG1	ENSG00000129636
BNIP3P33	ENSG00000268717
	ENSG00000267243
BNIP3P20	ENSG00000271704
	ENSG00000269397
NANOGP5	ENSG00000231697
LINC01233	ENSG00000269364
DIO3OS	ENSG00000258498
SFMBT1	ENSG00000163935
OR1L4	ENSG00000136939
	ENSG00000267771
	ENSG00000232939
AQP7P2	ENSG00000181997
	ENSG00000280079
VN1R91P	ENSG00000268148
	ENSG00000273668
BNIP3P29	ENSG00000269742
	ENSG00000229817
	ENSG00000267509
	ENSG00000215297
SVEP1	ENSG00000165124
ZNF98	ENSG00000197360
	ENSG00000250084
	ENSG00000278358
	ENSG00000278160
CXXC1	ENSG00000154832
RBM22P6	ENSG00000275643
XAGE1A	ENSG00000204379
PSPHP1	ENSG00000226278
HMX3	ENSG00000188620
NMD3P2	ENSG00000231504
	ENSG00000205485
	ENSG00000203434
	ENSG00000234542
FAM160B1	ENSG00000151553
IFITM3P8	ENSG00000271377
	ENSG00000258959
	ENSG00000279525
	ENSG00000274310
	ENSG00000278819
GULOP	ENSG00000234770
ZNF708	ENSG00000182141
RPS20P33	ENSG00000242085
	ENSG00000285090
IGHV4-28	ENSG00000211952
RPS27AP13	ENSG00000244159
LINC02320	ENSG00000258404
IGHV7-34-1	ENSG00000253325
	ENSG00000235139
RPL37P6	ENSG00000241431
IGHVIII-11-1	ENSG00000254215
ZNF518B	ENSG00000178163
ASNSP4	ENSG00000251470
	ENSG00000257341
	ENSG00000249319
	ENSG00000269025
RBM22P7	ENSG00000223395
	ENSG00000253817
	ENSG00000269839
XAGE1B	ENSG00000204382
	ENSG00000266248
USP17L8	ENSG00000237038
	ENSG00000267617
	ENSG00000253708
KCTD9P6	ENSG00000229211
	ENSG00000269471
BNIP3P22	ENSG00000268174
	ENSG00000253843
	ENSG00000284717
	ENSG00000233539
PRR23D2	ENSG00000255378
LINC00662	ENSG00000261824
	ENSG00000233437
	ENSG00000253317
	ENSG00000278683
RNF122	ENSG00000133874
	ENSG00000281016
ARAFP3	ENSG00000227298
CTBP1-DT	ENSG00000196810
	ENSG00000286908
	ENSG00000237639
FOXRED2	ENSG00000100350
	ENSG00000287039
	ENSG00000223475
	ENSG00000224653
	ENSG00000286995
	ENSG00000237251
	ENSG00000271544
	ENSG00000249228
ZNF732	ENSG00000186777
CCR8	ENSG00000179934
VPS41	ENSG00000006715
BRF2	ENSG00000104221
MTND4P9	ENSG00000250050
ELOCP33	ENSG00000271278
LINC01220	ENSG00000259687
	ENSG00000286212
PPIAP71	ENSG00000244183
	ENSG00000230698
DOK7	ENSG00000175920
	ENSG00000277289
CSNKA2IP	ENSG00000283434
	ENSG00000227058
IGHV3-21	ENSG00000211947
C20orf144	ENSG00000149609
	ENSG00000231593
	ENSG00000228771
SSXP4	ENSG00000185319
IGHVII-26-2	ENSG00000253482
	ENSG00000258560
SSXP1	ENSG00000197185
IGHG2	ENSG00000211893
	ENSG00000271803
	ENSG00000234792
DUX4L24	ENSG00000274599
E2F1	ENSG00000101412
SSX7	ENSG00000187754
	ENSG00000271434
	ENSG00000282413
LDHAP5	ENSG00000213574
RBM17P4	ENSG00000259585
FAM53B	ENSG00000189319
ROBO2	ENSG00000185008
PLA2G4F	ENSG00000168907
	ENSG00000228354
RNA5SP504	ENSG00000222608
SSXP5	ENSG00000225508
S100A11P10	ENSG00000237275
SSX2	ENSG00000241476
MTDHP5	ENSG00000269575
	ENSG00000267389
BNIP3P40	ENSG00000268058
LINC00661	ENSG00000205396
MRPS21P6	ENSG00000214298
FAM110D	ENSG00000197245
ADRA2A	ENSG00000150594
SPACA3	ENSG00000141316
	ENSG00000258672
IGHV3-64D	ENSG00000282639
	ENSG00000231949
	ENSG00000258793
	ENSG00000261025
IGHVII-30-21	ENSG00000283607
	ENSG00000235785
	ENSG00000227307
RCOR1	ENSG00000089902
ICMT	ENSG00000116237
LINC02681	ENSG00000229649
	ENSG00000232259
ZNF721	ENSG00000182903
PXMP4	ENSG00000101417
GUCD1	ENSG00000138867
	ENSG00000253697
TCF7L2	ENSG00000148737
	ENSG00000275115
USE1	ENSG00000053501
AGGF1P4	ENSG00000261689
	ENSG00000253474
	ENSG00000255207
	ENSG00000279297
	ENSG00000254423
LRP5	ENSG00000162337
	ENSG00000254581
NUP93	ENSG00000102900
	ENSG00000253484
	ENSG00000286348
	ENSG00000253976
ST18	ENSG00000147488
IGHE	ENSG00000211891
TBC1D1	ENSG00000065882
	ENSG00000229188
ZNF341	ENSG00000131061
FXNP2	ENSG00000177736
MSANTD3-TMEFF1	ENSG00000251349
IGHV1-17	ENSG00000254046
PEBP1P1	ENSG00000259059
	ENSG00000258748
WASF2	ENSG00000158195
	ENSG00000223958
RPL23	ENSG00000125691
	ENSG00000225397
IGHV3-35	ENSG00000211957
	ENSG00000229826
SHLD2P2	ENSG00000259096
S100A11P8	ENSG00000269281
	ENSG00000226867
SPANXN5	ENSG00000204363
LINC01550	ENSG00000246223
	ENSG00000229885
	ENSG00000196395
EIF4A2P4	ENSG00000224781
SSX8P	ENSG00000157965
PPIHP2	ENSG00000220541
QTRT1P1	ENSG00000270524
	ENSG00000201674
RNU1-57P	ENSG00000207220
RN7SL93P	ENSG00000240327
	ENSG00000212611
	ENSG00000288595
XACT	ENSG00000241743
RD3L	ENSG00000227729
	ENSG00000287843
	ENSG00000223615
IGHV3-15	ENSG00000211943
UBE2A	ENSG00000077721
	ENSG00000227958
	ENSG00000236403
ATP5MC1P1	ENSG00000230157
SUSD3	ENSG00000157303
TRAF3	ENSG00000131323
MED18	ENSG00000130772
ZNF726	ENSG00000213967
	ENSG00000215899
	ENSG00000237429
	ENSG00000271398
	ENSG00000225011
	ENSG00000215905
	ENSG00000240731
	ENSG00000235069
RPL12P13	ENSG00000172746
	ENSG00000284676
	ENSG00000287020
MMEL1-AS1	ENSG00000237058
USP35	ENSG00000118369
HAUS2	ENSG00000137814
ZDHHC18	ENSG00000204160
	ENSG00000265222
	ENSG00000266313
	ENSG00000280033
	ENSG00000259623
	ENSG00000270475
	ENSG00000266893
	ENSG00000277182
VN1R85P	ENSG00000269345
	ENSG00000267630
	ENSG00000214669
	ENSG00000288541
	ENSG00000165121
	ENSG00000264729
	ENSG00000286194
	ENSG00000286834
	ENSG00000275839
	ENSG00000266588
CRB2	ENSG00000148204
GMIP	ENSG00000089639
PPP1R1B	ENSG00000131771
CACNG2	ENSG00000166862
SLC5A4	ENSG00000100191
LINC02542	ENSG00000226453
LINC01648	ENSG00000233399
	ENSG00000226558
SLC9A1	ENSG00000090020
	ENSG00000255585
ZNF451	ENSG00000112200
ZBTB34	ENSG00000177125
LARGE1	ENSG00000133424
UBAC1	ENSG00000130560
RPL31P2	ENSG00000230837
ZNF341-AS1	ENSG00000230753
CHMP4B	ENSG00000101421
SILC1	ENSG00000232044
ELK2AP	ENSG00000213140
TMEM121	ENSG00000184986
POLI	ENSG00000101751
IGHV7-27	ENSG00000254326
	ENSG00000287991
ASPG	ENSG00000166183
LINC02720	ENSG00000255178
	ENSG00000254746
CCT5	ENSG00000150753
	ENSG00000233508
RN7SL666P	ENSG00000240639
PIGHP1	ENSG00000259657
PAEPP1	ENSG00000224045
PPIAP21	ENSG00000226038
	ENSG00000252193
	ENSG00000287439
	ENSG00000270453
	ENSG00000230305
	ENSG00000259393
LHX2	ENSG00000106689
	ENSG00000234457
NEAT1	ENSG00000245532
SNAPC5	ENSG00000174446
L3MBTL1	ENSG00000185513
MIR766	ENSG00000211578
CBX1P4	ENSG00000214321
	ENSG00000238764
	ENSG00000275833
MIR4768	ENSG00000265465
	ENSG00000235834
	ENSG00000233689
ANKIB1	ENSG00000001629
NHS-AS1	ENSG00000230020
CHP1P3	ENSG00000226153
SCML1	ENSG00000047634
	ENSG00000285816
UBTFL10	ENSG00000255385
PHBP2	ENSG00000254512
FZD4-DT	ENSG00000246523
	ENSG00000286851
	ENSG00000286857
LINC01249	ENSG00000231532
FGF3	ENSG00000186895
	ENSG00000286402
	ENSG00000286351
SMAGP	ENSG00000170545
BCAS2P1	ENSG00000255051
	ENSG00000260564
	ENSG00000232835
HS1BP3-IT1	ENSG00000231948
LYZL6	ENSG00000275722
TRIM51EP	ENSG00000237706
LRATD1	ENSG00000162981
	ENSG00000243780
CDC14B	ENSG00000081377
WHAMMP3	ENSG00000276141
	ENSG00000256568
CDC42EP2	ENSG00000149798
TFPI2	ENSG00000105825
	ENSG00000255162
	ENSG00000232451
	ENSG00000242911
	ENSG00000240404
TRIM53BP	ENSG00000166013
	ENSG00000281392
OR2AT2P	ENSG00000234611
	ENSG00000230090
NOX5	ENSG00000255346
DDHD2	ENSG00000085788
RCE1	ENSG00000173653
PROS2P	ENSG00000189002
	ENSG00000259163
	ENSG00000229740
	ENSG00000231083
	ENSG00000271174
SNRPEP7	ENSG00000225990
CACNA2D3-AS1	ENSG00000243715
RPL23AP75	ENSG00000240125
TTC32-DT	ENSG00000271991
IGHV3-36	ENSG00000253240
	ENSG00000261719
ID2-AS1	ENSG00000235092
	ENSG00000261356
CYP46A1	ENSG00000036530
LDLRAP1	ENSG00000157978
	ENSG00000274033
	ENSG00000283403
	ENSG00000279666
	ENSG00000261049
	ENSG00000274615
